計畫名稱,鑽孔編號,取樣編號,上限深度(公尺),下限深度(公尺),統一土壤分類,含水量(%),液性限度(%),塑性指數(%),比重,礫石(%),砂(%),粉土(%),黏土(%),統體單位重(t/m3),空隙比,座標系統,孔口X座標,孔口Y座標,N_value,SPTN_ori,Confidence(%),_matched,TWD97_X,TWD97_Y,water_depth(m),鑽孔地表高程
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0010,S-10-2,14.55,15,CL,43.2,41,18,2.72,0,1,45,54,1.68,1.32,TW97,303556.76,2777558.67,2,,,,303556.76,2777558.67,2.8,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0010,S-11-2,16.05,16.5,CL,44.6,40,17,2.74,0,0,42,58,1.69,1.35,TW97,303556.76,2777558.67,4,,,,303556.76,2777558.67,2.8,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0010,S-12-2,17.55,18,CL,46.6,45,19,2.73,0,2,39,59,1.63,1.46,TW97,303556.76,2777558.67,3,,,,303556.76,2777558.67,2.8,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0010,S-13-2,19.05,19.5,CL,40.4,39,16,2.74,0,14,42,44,1.77,1.17,TW97,303556.76,2777558.67,2,,,,303556.76,2777558.67,2.8,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0010,S-14-2,20.55,21,SM,24.3,－,NP,2.78,0,85,12,3,1.92,0.8,TW97,303556.76,2777558.67,8,,,,303556.76,2777558.67,2.8,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0010,S-15-2,22.05,22.5,CL,41,38,14,2.73,0,3,50,47,1.75,1.2,TW97,303556.76,2777558.67,4,,,,303556.76,2777558.67,2.8,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0010,S-16-2,23.55,24,CL,42.8,40,15,2.72,0,3,53,44,1.75,1.22,TW97,303556.76,2777558.67,4,,,,303556.76,2777558.67,2.8,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0010,S-17-2,25.05,25.5,CL,32,39,15,2.71,0,4,64,32,1.85,0.93,TW97,303556.76,2777558.67,5,,,,303556.76,2777558.67,2.8,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0010,S-18-2,26.55,27,SM,18.4,－,NP,2.67,0,66,28,6,2.08,0.52,TW97,303556.76,2777558.67,48,,,,303556.76,2777558.67,2.8,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0015,S-1-2,1.05,1.5,ML,31.9,－,NP,2.761,0,24,61,15,1.78,1.05,TW97,303919.82,2776979.92,,,,,303919.82,2776979.92,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0015,S-2-2,2.55,3,ML,36.2,－,NP,2.706,0,35,52,13,1.84,1,TW97,303919.82,2776979.92,,,,,303919.82,2776979.92,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0015,S-3-2,4.05,4.5,SM,16,－,NP,2.847,24,60,12,4,1.78,0.86,TW97,303919.82,2776979.92,,,,,303919.82,2776979.92,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0015,S-4-2,5.55,6,ML,36,－,NP,2.742,0,27,46,27,1.81,1.06,TW97,303919.82,2776979.92,,,,,303919.82,2776979.92,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0015,S-5-2,7.05,7.5,ML,40.3,－,NP,2.705,0,26,49,25,1.77,1.14,TW97,303919.82,2776979.92,,,,,303919.82,2776979.92,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0015,S-6-2,8.55,9,SM,31,－,NP,2.739,0,51,37,12,1.78,1.02,TW97,303919.82,2776979.92,,,,,303919.82,2776979.92,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0015,S-7-2,10.05,10.5,SM,36.2,－,NP,2.715,0,56,32,12,1.86,0.99,TW97,303919.82,2776979.92,,,,,303919.82,2776979.92,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0015,S-8-2,11.55,12,ML,43.3,－,NP,2.617,0,40,49,11,1.73,1.17,TW97,303919.82,2776979.92,,,,,303919.82,2776979.92,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0015,S-9-2,13.05,13.5,SW-SM,20.3,－,NP,2.78,11,78,8,3,1.87,0.79,TW97,303919.82,2776979.92,,,,,303919.82,2776979.92,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0015,S-10-2,14.55,15,SM,38.1,－,NP,2.723,0,55,41,4,1.82,1.07,TW97,303919.82,2776979.92,,,,,303919.82,2776979.92,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0015,S-11-2,16.05,16.5,SM,34.1,－,NP,2.74,0,66,31,3,1.82,1.02,TW97,303919.82,2776979.92,,,,,303919.82,2776979.92,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0015,S-12-2,17.55,18,ML,45.5,－,NP,2.655,0,39,46,15,1.75,1.21,TW97,303919.82,2776979.92,,,,,303919.82,2776979.92,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0015,S-13-2,19.05,19.5,SM,18.4,－,NP,2.822,0,84,11,5,2.19,0.53,TW97,303919.82,2776979.92,,,,,303919.82,2776979.92,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0015,S-14-2,20.55,21,SW-SM,16.3,－,NP,2.783,24,67,7,2,1.84,0.76,TW97,303919.82,2776979.92,18,,,,303919.82,2776979.92,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0015,S-15-2,22.05,22.5,ML,35.2,－,NP,2.646,0,20,60,20,1.8,0.99,TW97,303919.82,2776979.92,6,,,,303919.82,2776979.92,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0015,S-16-2,23.55,24,SM,31.1,－,NP,2.66,20,47,20,13,1.84,0.9,TW97,303919.82,2776979.92,10,,,,303919.82,2776979.92,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0015,S-17-2,25.05,25.5,SM,21.2,－,NP,2.736,5,77,14,4,2.1,0.58,TW97,303919.82,2776979.92,13,,,,303919.82,2776979.92,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0015,S-18-0,25.7,25.8,,,,,,,,,,,,TW97,303919.82,2776979.92,100,,,,303919.82,2776979.92,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0016,S-1-2,1.05,1.5,GP-GM,11.5,－,NP,2.71,47,42,10,1,1.96,0.54,TW97,305273.55,2776739.08,5,,,,305273.55,2776739.08,2.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0016,S-2-1,2.55,3,SM,15.3,－,NP,2.77,38,40,18,4,1.78,0.79,TW97,305273.55,2776739.08,7,,,,305273.55,2776739.08,2.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0016,S-3-1,4.05,4.5,GP,8.1,－,NP,2.84,50,49,1,0,1.37,1.24,TW97,305273.55,2776739.08,18,,,,305273.55,2776739.08,2.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0016,S-4-1,5.55,5.8,SP,8,－,NP,2.88,47,52,1,0,1.42,1.19,TW97,305273.55,2776739.08,>100,,,,305273.55,2776739.08,2.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0016,S-5-1,7.05,7.29,GM,19.4,－,NP,2.82,33,26,41,0,1.83,0.84,TW97,305273.55,2776739.08,>100,,,,305273.55,2776739.08,2.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0016,S-6-1,8.55,9,GM,15.5,－,NP,2.83,41,22,37,0,1.69,0.93,TW97,305273.55,2776739.08,26,,,,305273.55,2776739.08,2.9,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0019,S-1-2,1.05,1.5,ML,31.1,37,12,2.43,1,26,50,23,1.62,0.97,TW97,301915.57,2776229.62,3,,,,301915.57,2776229.62,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0019,S-2-2,2.55,3,CL,38.7,35,11,2.648,3,25,46,26,1.65,1.23,TW97,301915.57,2776229.62,1,,,,301915.57,2776229.62,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0019,S-3-2,4.05,4.5,ML,39.1,38,11,2.678,4,20,47,29,1.78,1.09,TW97,301915.57,2776229.62,2,,,,301915.57,2776229.62,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0019,S-4-2,5.55,6,SM,32.7,－,NP,2.643,0,50,38,12,1.82,0.93,TW97,301915.57,2776229.62,1,,,,301915.57,2776229.62,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0019,S-5-2,7.05,7.5,ML,29.4,－,NP,2.675,0,43,46,11,1.85,0.87,TW97,301915.57,2776229.62,3,,,,301915.57,2776229.62,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0019,S-6-2,8.55,9,SM,23.9,－,NP,2.756,0,82,13,5,2.05,0.67,TW97,301915.57,2776229.62,7,,,,301915.57,2776229.62,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0019,S-7-2,10.05,10.5,SM,22.1,－,NP,2.765,1,75,20,4,2.02,0.67,TW97,301915.57,2776229.62,7,,,,301915.57,2776229.62,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0019,S-8-2,11.55,12,SM,23.2,－,NP,2.751,0,79,17,4,2.05,0.65,TW97,301915.57,2776229.62,3,,,,301915.57,2776229.62,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0019,S-9-2,13.05,13.5,CL,29.7,36,14,2.737,0,6,72,22,1.9,0.87,TW97,301915.57,2776229.62,1,,,,301915.57,2776229.62,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0019,S-10-2,14.55,15,CL,29.3,39,16,2.742,0,3,67,30,1.97,0.8,TW97,301915.57,2776229.62,1,,,,301915.57,2776229.62,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0019,S-11-2,16.05,16.5,ML,31.4,43,15,2.764,0,0,52,48,1.97,0.87,TW97,301915.57,2776229.62,2,,,,301915.57,2776229.62,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0019,S-12-2,17.55,18,ML,37.3,45,17,2.746,0,0,60,40,1.81,1.08,TW97,301915.57,2776229.62,1,,,,301915.57,2776229.62,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0019,S-13-2,19.05,19.5,ML,37.2,42,13,2.773,0,0,57,43,1.76,1.16,TW97,301915.57,2776229.62,2,,,,301915.57,2776229.62,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0019,S-14-2,20.55,21,ML,35.2,41,15,2.728,0,5,61,34,1.78,1.07,TW97,301915.57,2776229.62,1,,,,301915.57,2776229.62,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0019,S-15-2,22.05,22.5,CL,32.3,40,15,2.752,0,1,66,33,1.92,0.9,TW97,301915.57,2776229.62,1,,,,301915.57,2776229.62,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0019,S-16-2,23.55,24,ML,37.1,42,16,2.74,0,0,55,45,1.86,1.02,TW97,301915.57,2776229.62,1,,,,301915.57,2776229.62,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0019,S-17-2,25.05,25.5,CL,37.7,41,17,2.766,0,0,45,55,1.75,1.18,TW97,301915.57,2776229.62,3,,,,301915.57,2776229.62,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0019,S-18-2,26.55,27,ML,25.6,－,NP,2.714,0,18,59,23,1.88,0.81,TW97,301915.57,2776229.62,5,,,,301915.57,2776229.62,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0019,S-19-2,28.05,28.5,CL,32.6,40,16,2.745,0,0,51,49,1.91,0.91,TW97,301915.57,2776229.62,2,,,,301915.57,2776229.62,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0019,S-20-2,30,30.45,CL,28.3,38,14,2.727,0,6,60,34,1.97,0.78,TW97,301915.57,2776229.62,5,,,,301915.57,2776229.62,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0021,S-1-2,1.05,1.5,CL,37.9,40,18,2.672,0,7,53,40,1.71,1.15,TW97,303268.05,2776080.81,4,,,,303268.05,2776080.81,0.95,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0021,S-2-2,2.55,3,CL,27.9,41,16,2.687,0,9,61,30,1.93,0.78,TW97,303268.05,2776080.81,2,,,,303268.05,2776080.81,0.95,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0021,S-3-2,4.05,4.5,ML,31.8,－,NP,2.676,0,13,72,15,1.82,0.94,TW97,303268.05,2776080.81,1,,,,303268.05,2776080.81,0.95,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0021,S-4-2,5.55,6,SM,26.7,－,NP,2.719,0,72,22,6,1.84,0.87,TW97,303268.05,2776080.81,5,,,,303268.05,2776080.81,0.95,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0021,S-5-2,7.05,7.5,SM,29.2,－,NP,2.688,0,78,17,5,1.77,0.96,TW97,303268.05,2776080.81,2,,,,303268.05,2776080.81,0.95,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0021,S-6-2,8.55,9,SM,24.6,－,NP,2.738,0,84,13,3,1.89,0.81,TW97,303268.05,2776080.81,5,,,,303268.05,2776080.81,0.95,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0021,S-7-2,10.05,10.5,CL,41.9,38,15,2.725,0,1,56,43,1.76,1.2,TW97,303268.05,2776080.81,1,,,,303268.05,2776080.81,0.95,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0021,S-8-2,11.55,12,CL,36.5,44,18,2.74,0,1,64,35,1.76,1.13,TW97,303268.05,2776080.81,1,,,,303268.05,2776080.81,0.95,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0021,S-9-2,13.05,13.5,CL,37.9,40,17,2.749,0,0,55,45,1.73,1.19,TW97,303268.05,2776080.81,1,,,,303268.05,2776080.81,0.95,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0021,S-10-2,14.55,15,CL,40.5,41,18,2.752,0,0,46,54,1.77,1.18,TW97,303268.05,2776080.81,1,,,,303268.05,2776080.81,0.95,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0021,S-11-2,16.05,16.5,CL,46.7,39,16,2.745,0,0,44,56,1.68,1.4,TW97,303268.05,2776080.81,1,,,,303268.05,2776080.81,0.95,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0021,S-12-2,17.55,18,CL,39.1,41,18,2.748,0,0,55,45,1.74,1.2,TW97,303268.05,2776080.81,1,,,,303268.05,2776080.81,0.95,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0021,S-13-2,19.05,19.5,CL,39.4,39,16,2.754,0,0,55,45,1.79,1.14,TW97,303268.05,2776080.81,1,,,,303268.05,2776080.81,0.95,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0021,S-14-2,20.55,21,CL,43.9,42,17,2.756,0,0,53,47,1.66,1.39,TW97,303268.05,2776080.81,1,,,,303268.05,2776080.81,0.95,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0021,S-15-2,22.05,22.5,CL,43.6,40,15,2.746,0,0,50,50,1.64,1.4,TW97,303268.05,2776080.81,1,,,,303268.05,2776080.81,0.95,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0021,S-16-2,23.55,24,CL,41.5,38,16,2.756,0,0,58,42,1.71,1.28,TW97,303268.05,2776080.81,1,,,,303268.05,2776080.81,0.95,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0021,S-17-2,25.05,25.5,CL,38.7,40,15,2.718,0,2,52,46,1.79,1.11,TW97,303268.05,2776080.81,1,,,,303268.05,2776080.81,0.95,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0021,S-18-2,26.55,27,CL,40.2,39,16,2.752,0,0,40,60,1.75,1.2,TW97,303268.05,2776080.81,2,,,,303268.05,2776080.81,0.95,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0021,S-19-2,28.05,28.5,CL,34.5,39,18,2.757,0,0,53,47,1.83,1.03,TW97,303268.05,2776080.81,3,,,,303268.05,2776080.81,0.95,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0021,S-20-2,30,30.45,CL,36.8,41,17,2.741,0,0,49,51,1.79,1.09,TW97,303268.05,2776080.81,3,,,,303268.05,2776080.81,0.95,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0022,S-1-2,1.05,1.5,ML,26.9,－,NP,2.694,0,6,77,17,1.93,0.77,TW97,301057.39,2775871.37,2,,,,301057.39,2775871.37,1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0022,S-2-2,2.55,3,CL,28.2,33,11,2.725,0,4,66,30,1.98,0.77,TW97,301057.39,2775871.37,7,,,,301057.39,2775871.37,1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0022,S-3-2,4.05,4.5,ML,29.3,－,NP,2.706,0,20,66,14,1.92,0.82,TW97,301057.39,2775871.37,1,,,,301057.39,2775871.37,1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0022,S-4-2,5.55,6,SP-SM,23.7,－,NP,2.716,0,91,7,2,1.76,0.91,TW97,301057.39,2775871.37,4,,,,301057.39,2775871.37,1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0022,S-5-2,7.05,7.5,SM,20.1,－,NP,2.718,0,80,17,3,1.91,0.71,TW97,301057.39,2775871.37,7,,,,301057.39,2775871.37,1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0022,S-6-2,8.55,9,SM,21.9,－,NP,2.729,0,82,15,3,1.89,0.76,TW97,301057.39,2775871.37,7,,,,301057.39,2775871.37,1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0022,S-7-2,10.05,10.5,SM,24.5,－,NP,2.722,0,84,14,2,1.88,0.8,TW97,301057.39,2775871.37,12,,,,301057.39,2775871.37,1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0022,S-8-2,11.55,12,SM,17.7,－,NP,2.727,0,81,16,3,1.98,0.62,TW97,301057.39,2775871.37,10,,,,301057.39,2775871.37,1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0022,S-9-2,13.05,13.5,SM,18,－,NP,2.718,0,81,17,2,2.07,0.55,TW97,301057.39,2775871.37,14,,,,301057.39,2775871.37,1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0022,S-10-2,14.55,15,SM,22.7,－,NP,2.719,0,84,14,2,1.89,0.77,TW97,301057.39,2775871.37,15,,,,301057.39,2775871.37,1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0022,S-11-2,16.05,16.5,SM,22.2,－,NP,2.713,0,86,12,2,1.89,0.75,TW97,301057.39,2775871.37,6,,,,301057.39,2775871.37,1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_SL0022,S-12-2,17.55,18,SM,26.3,－,NP,2.728,0,82,16,2,1.81,0.9,TW97,301057.39,2775871.37,9,,,,301057.39,2775871.37,1,787.6
